observations,centile,subject_ids,CortexVol,Right-Amygdala,Right-Lateral-Ventricle,WM-hypointensities
242,0.75,242,521371.26268469624,1979.466041907781,10099.125625979803,1616.0989406728845
242,0.95,242,574102.7019971178,2257.787065714926,14136.189374136498,2203.1788897547704
243,0.05,243,402499.3008393384,1301.8772688204363,836.9341693955603,269.66378015953705
243,0.25,243,454011.3421592276,1570.7116495846208,4583.063501063018,768.8550324435123
243,0.5,243,489816.8216440133,1757.5756071878793,7186.958697128248,1115.8376346596096
243,0.75,243,525622.3011287991,1944.4395647911376,9790.853893193482,1462.8202368757075
243,0.95,243,577134.342448688,2213.2739455553215,13536.983224860942,1962.0114891596804
244,0.05,244,379217.9510917672,1296.0659214668985,2703.47816549062,-614.1328205649345
244,0.25,244,422191.6817297881,1467.3324542512992,8344.369605718084,938.6433749366604
244,0.5,244,452062.2710389763,1586.378024353265,12265.29406461706,2017.9618175360056
244,0.75,244,481932.86034816474,1705.4235944552306,16186.218523516018,3097.280260135354
244,0.95,244,524906.5909861854,1876.690127239631,21827.109963743493,4650.056455636941
245,0.05,245,420243.95239747385,1357.7748811369238,1516.951891469118,487.2555880102101
245,0.25,245,466407.36759458366,1579.2434085716222,4200.868625915364,921.442216577875
245,0.5,245,498495.0731763378,1733.1838584626469,6066.430989816154,1223.240786842365
245,0.75,245,530582.778758092,1887.124308353672,7931.993353716955,1525.039357106854
245,0.95,245,576746.1939552019,2108.5928357883695,10615.910088163193,1959.2259856745197
246,0.05,246,406901.521875444,1303.1445015077386,1097.175454157853,301.4259205906683
246,0.25,246,457238.3303713505,1561.9741034103752,4633.431236769414,763.4048304286771
246,0.5,246,492226.91785009747,1741.8838441917367,7091.445530766444,1084.521523822493
246,0.75,246,527215.5053288444,1921.7935849730984,9549.459824763473,1405.6382172163092
246,0.95,246,577552.3138247511,2180.6231868757336,13085.715607375034,1867.617127054315
247,0.05,247,414609.16713694675,1332.2209294098898,1490.1823038449475,404.1435203858339
247,0.25,247,461987.31907622254,1566.573847439627,4520.878196611619,828.3642302096047
247,0.5,247,494919.3754230908,1729.470102057158,6627.483115240285,1123.2355949122793
247,0.75,247,527851.431769959,1892.3663566746893,8734.088033868951,1418.1069596149537
247,0.95,247,575229.5837092348,2126.7192747044273,11764.783926635619,1842.3276694387248
248,0.05,248,422382.69267882465,1359.432160839272,1484.4814148698051,498.09784893558333
248,0.25,248,468665.11859501863,1579.4806896507523,4095.08147151876,941.561080615819
248,0.5,248,500835.5472790117,1732.4341133966411,5909.6821818818735,1249.8077203787188
248,0.75,248,533005.9759630047,1885.3875371425297,7724.282892244978,1558.0543601416189
248,0.95,248,579288.4018791986,2105.436065954009,10334.882948893932,2001.5175918218554
249,0.05,249,422382.69267882465,1359.432160839272,1484.4814148698051,498.09784893558333
249,0.25,249,468665.11859501863,1579.4806896507523,4095.08147151876,941.561080615819
249,0.5,249,500835.5472790117,1732.4341133966411,5909.6821818818735,1249.8077203787188
249,0.75,249,533005.9759630047,1885.3875371425297,7724.282892244978,1558.0543601416189
249,0.95,249,579288.4018791986,2105.436065954009,10334.882948893932,2001.5175918218554
250,0.05,250,411026.8894633166,1312.803914677102,1329.8262280650506,343.344179901066
250,0.25,250,459953.4774894261,1559.7658307340284,4627.104570068522,780.1235509997413
250,0.5,250,493961.83551489253,1731.4264675934241,6919.00815232181,1083.7243093958741
250,0.75,250,527970.1935403591,1903.0871044528194,9210.911734575098,1387.3250677920064
250,0.95,250,576896.7815664683,2150.049020509748,12508.190076578572,1824.1044388906826
251,0.05,251,420243.95239747385,1357.7748811369238,1516.951891469118,487.2555880102101
251,0.25,251,466407.36759458366,1579.2434085716222,4200.868625915364,921.442216577875
251,0.5,251,498495.0731763378,1733.1838584626469,6066.430989816154,1223.240786842365
251,0.75,251,530582.778758092,1887.124308353672,7931.993353716955,1525.039357106854
251,0.95,251,576746.1939552019,2108.5928357883695,10615.910088163193,1959.2259856745197
252,0.05,252,444804.1772359954,1285.925324390182,1013.8576695225902,354.84905585116417
252,0.25,252,498036.0129331647,1522.704746425144,3400.642312893107,935.7807204025444
252,0.5,252,535036.9034464388,1687.2876385191291,5059.671277637471,1339.5802256092165
252,0.75,252,572037.7939597128,1851.8705306131144,6718.700242381826,1743.3797308158885
252,0.95,252,625269.6296568825,2088.6499526480748,9105.484885752332,2324.311395367269
253,0.05,253,432244.2651134555,1340.484035552516,1285.2446573145935,474.8939144092367
253,0.25,253,480712.56478878274,1563.4702578874114,3726.7994182543066,971.8499890230178
253,0.5,253,514402.371389736,1718.4656415807228,5423.8985171023505,1317.2789426908478
253,0.75,253,548092.1779906892,1873.461025274035,7120.997615950401,1662.7078963586775
253,0.95,253,596560.4776660164,2096.4472476089295,9562.552376890106,2159.663970972455
254,0.05,254,406901.521875444,1303.1445015077386,1097.175454157853,301.4259205906683
254,0.25,254,457238.3303713505,1561.9741034103752,4633.431236769414,763.4048304286771
254,0.5,254,492226.91785009747,1741.8838441917367,7091.445530766444,1084.521523822493
254,0.75,254,527215.5053288444,1921.7935849730984,9549.459824763473,1405.6382172163092
254,0.95,254,577552.3138247511,2180.6231868757336,13085.715607375034,1867.617127054315
255,0.05,255,420243.95239747385,1357.7748811369238,1516.951891469118,487.2555880102101
255,0.25,255,466407.36759458366,1579.2434085716222,4200.868625915364,921.442216577875
255,0.5,255,498495.0731763378,1733.1838584626469,6066.430989816154,1223.240786842365
255,0.75,255,530582.778758092,1887.124308353672,7931.993353716955,1525.039357106854
255,0.95,255,576746.1939552019,2108.5928357883695,10615.910088163193,1959.2259856745197
256,0.05,256,413478.02858190535,1324.7041452611556,1447.7416153957593,381.561137194995
256,0.25,256,461374.94359134434,1563.2508425009723,4569.796473453767,808.4664445162964
256,0.5,256,494667.5867056997,1729.0621490485503,6739.904050367259,1105.2038447741497
256,0.75,256,527960.2298200551,1894.8734555961285,8910.01162728074,1401.9412450320021
256,0.95,256,575857.144829494,2133.420152835946,12032.066485338748,1828.8465523533027
257,0.05,257,396256.74858810694,1311.6876187536586,494.0909068922201,222.13009055572616
257,0.25,257,448887.50785270316,1589.3975865512998,4495.435667499441,795.4218067406066
257,0.5,257,485470.5964438669,1782.4308715836223,7276.728430637503,1193.9108639919614
257,0.75,257,522053.68503503065,1975.4641566159448,10058.021193775563,1592.3999212433155
257,0.95,257,574684.4442996267,2253.1741244135865,14059.365954382776,2165.6916374281977
258,0.05,258,418487.96846645797,1353.5149179582743,1533.4237542566407,470.7424343953063
258,0.25,258,464742.8316266367,1577.2834422403603,4297.545042952621,898.7297984963437
258,0.5,258,496894.10172809707,1732.822595809673,6218.856751049299,1196.2193250694324
258,0.75,258,529045.3718295575,1888.3617493789857,8140.168459145987,1493.708851642521
258,0.95,258,575300.2349897362,2112.130273661071,10904.289747841967,1921.6962157435582
259,0.05,259,418487.96846645797,1353.5149179582743,1533.4237542566407,470.7424343953063
259,0.25,259,464742.8316266367,1577.2834422403603,4297.545042952621,898.7297984963437
259,0.5,259,496894.10172809707,1732.822595809673,6218.856751049299,1196.2193250694324
259,0.75,259,529045.3718295575,1888.3617493789857,8140.168459145987,1493.708851642521
259,0.95,259,575300.2349897362,2112.130273661071,10904.289747841967,1921.6962157435582
260,0.05,260,411026.8894633166,1312.803914677102,1329.8262280650506,343.344179901066
260,0.25,260,459953.4774894261,1559.7658307340284,4627.104570068522,780.1235509997413
260,0.5,260,493961.83551489253,1731.4264675934241,6919.00815232181,1083.7243093958741
260,0.75,260,527970.1935403591,1903.0871044528194,9210.911734575098,1387.3250677920064
260,0.95,260,576896.7815664683,2150.049020509748,12508.190076578572,1824.1044388906826
261,0.05,261,415478.4929877485,1338.1624281058448,1513.648254202376,421.95332820663316
261,0.25,261,462489.47342593846,1569.4626505232864,4474.734417769108,845.3124134515792
261,0.5,261,495166.31271456805,1730.2370084479528,6532.954343938774,1139.5848719492137
261,0.75,261,527843.1520031976,1891.0113663726195,8591.174270108442,1433.8573304468487
261,0.95,261,574854.1324413875,2122.3115887900613,11552.260433675166,1857.2164156917947
262,0.05,262,411026.8894633166,1312.803914677102,1329.8262280650506,343.344179901066
262,0.25,262,459953.4774894261,1559.7658307340284,4627.104570068522,780.1235509997413
262,0.5,262,493961.83551489253,1731.4264675934241,6919.00815232181,1083.7243093958741
262,0.75,262,527970.1935403591,1903.0871044528194,9210.911734575098,1387.3250677920064
262,0.95,262,576896.7815664683,2150.049020509748,12508.190076578572,1824.1044388906826
263,0.05,263,409700.4902299803,1308.5527697203443,1257.990716287154,327.65004151275957
263,0.25,263,459118.277506527,1559.6105060167426,4638.178575866248,771.4712233563441
263,0.5,263,493468.0629775739,1734.11810455345,6987.711693944225,1079.9666705223651
263,0.75,263,527817.8484486209,1908.625703090157,9337.244812022202,1388.462117688387
263,0.95,263,577235.6357251673,2159.6834393865565,12717.432671601284,1832.2832995319711
264,0.05,264,415761.77208649233,1340.0199150224198,1519.372320588187,427.57079638362586
264,0.25,264,462665.11444879835,1570.3948106050673,4458.616373489609,850.8907135022902
264,0.5,264,495267.13564016187,1730.5259835549,6501.654077691525,1145.135946646278
264,0.75,264,527869.1568315255,1890.657156504733,8544.69178189344,1439.3811797902654
264,0.95,264,574772.4991938312,2121.032052087379,11483.935834794864,1862.7010969089297
265,0.05,265,418487.96846645797,1353.5149179582743,1533.4237542566407,470.7424343953063
265,0.25,265,464742.8316266367,1577.2834422403603,4297.545042952621,898.7297984963437
265,0.5,265,496894.10172809707,1732.822595809673,6218.856751049299,1196.2193250694324
265,0.75,265,529045.3718295575,1888.3617493789857,8140.168459145987,1493.708851642521
265,0.95,265,575300.2349897362,2112.130273661071,10904.289747841967,1921.6962157435582
266,0.05,266,384941.2591232019,1365.8254675758249,1761.311969200131,-473.6986453051486
266,0.25,266,430151.6474228302,1556.3199784734345,6730.957350117045,702.53103832417
266,0.5,266,461576.91400679125,1688.7307144322735,10185.305715542365,1520.1159510448485
266,0.75,266,493002.18059075234,1821.1414503911124,13639.654080967684,2337.700863765529
266,0.95,266,538212.5688903804,2011.6359612887215,18609.299461884595,3513.930547394837
267,0.05,267,415761.77208649233,1340.0199150224198,1519.372320588187,427.57079638362586
267,0.25,267,462665.11444879835,1570.3948106050673,4458.616373489609,850.8907135022902
267,0.5,267,495267.13564016187,1730.5259835549,6501.654077691525,1145.135946646278
267,0.75,267,527869.1568315255,1890.657156504733,8544.69178189344,1439.3811797902654
267,0.95,267,574772.4991938312,2121.032052087379,11483.935834794864,1862.7010969089297
268,0.05,268,418487.96846645797,1353.5149179582743,1533.4237542566407,470.7424343953063
268,0.25,268,464742.8316266367,1577.2834422403603,4297.545042952621,898.7297984963437
268,0.5,268,496894.10172809707,1732.822595809673,6218.856751049299,1196.2193250694324
268,0.75,268,529045.3718295575,1888.3617493789857,8140.168459145987,1493.708851642521
268,0.95,268,575300.2349897362,2112.130273661071,10904.289747841967,1921.6962157435582
269,0.05,269,412289.81470172346,1318.167715473965,1393.676259871735,361.2100882650782
269,0.25,269,460708.2898180913,1560.9462317274297,4604.870762168183,792.3384411691283
269,0.5,269,494363.46389084443,1729.6990312734215,6836.938370586525,1092.011236105624
269,0.75,269,528018.6379635974,1898.4518308194129,9069.005979004869,1391.6840310421196
269,0.95,269,576437.1130799651,2141.230347072877,12280.200481301308,1822.8123839461696
270,0.05,270,415761.77208649233,1340.0199150224198,1519.372320588187,427.57079638362586
270,0.25,270,462665.11444879835,1570.3948106050673,4458.616373489609,850.8907135022902
270,0.5,270,495267.13564016187,1730.5259835549,6501.654077691525,1145.135946646278
270,0.75,270,527869.1568315255,1890.657156504733,8544.69178189344,1439.3811797902654
270,0.95,270,574772.4991938312,2121.032052087379,11483.935834794864,1862.7010969089297
271,0.05,271,383391.58614943654,1343.2617098435217,2212.194281515138,-559.8343397661486
271,0.25,271,427263.7698109592,1521.3836827960376,7419.911915075775,755.8488519212849
271,0.5,271,457758.86439069733,1645.1943974352646,11039.741805587546,1670.3664350218562
271,0.75,271,488253.9589704356,1769.0051120744913,14659.571696099309,2584.884018122426
271,0.95,271,532126.1426319584,1947.1270850270066,19867.289329659943,3900.5672098098576
272,0.05,272,414609.16713694675,1332.2209294098898,1490.1823038449475,404.1435203858339
272,0.25,272,461987.31907622254,1566.573847439627,4520.878196611619,828.3642302096047
272,0.5,272,494919.3754230908,1729.470102057158,6627.483115240285,1123.2355949122793
272,0.75,272,527851.431769959,1892.3663566746893,8734.088033868951,1418.1069596149537
272,0.95,272,575229.5837092348,2126.7192747044273,11764.783926635619,1842.3276694387248
273,0.05,273,415761.77208649233,1340.0199150224198,1519.372320588187,427.57079638362586
273,0.25,273,462665.11444879835,1570.3948106050673,4458.616373489609,850.8907135022902
273,0.5,273,495267.13564016187,1730.5259835549,6501.654077691525,1145.135946646278
273,0.75,273,527869.1568315255,1890.657156504733,8544.69178189344,1439.3811797902654
273,0.95,273,574772.4991938312,2121.032052087379,11483.935834794864,1862.7010969089297
274,0.05,274,420243.95239747385,1357.7748811369238,1516.951891469118,487.2555880102101
274,0.25,274,466407.36759458366,1579.2434085716222,4200.868625915364,921.442216577875
274,0.5,274,498495.0731763378,1733.1838584626469,6066.430989816154,1223.240786842365
274,0.75,274,530582.778758092,1887.124308353672,7931.993353716955,1525.039357106854
274,0.95,274,576746.1939552019,2108.5928357883695,10615.910088163193,1959.2259856745197
275,0.05,275,420243.95239747385,1357.7748811369238,1516.951891469118,487.2555880102101
275,0.25,275,466407.36759458366,1579.2434085716222,4200.868625915364,921.442216577875
275,0.5,275,498495.0731763378,1733.1838584626469,6066.430989816154,1223.240786842365
275,0.75,275,530582.778758092,1887.124308353672,7931.993353716955,1525.039357106854
275,0.95,275,576746.1939552019,2108.5928357883695,10615.910088163193,1959.2259856745197
276,0.05,276,422382.69267882465,1359.432160839272,1484.4814148698051,498.09784893558333
276,0.25,276,468665.11859501863,1579.4806896507523,4095.08147151876,941.561080615819
276,0.5,276,500835.5472790117,1732.4341133966411,5909.6821818818735,1249.8077203787188
276,0.75,276,533005.9759630047,1885.3875371425297,7724.282892244978,1558.0543601416189
276,0.95,276,579288.4018791986,2105.436065954009,10334.882948893932,2001.5175918218554
277,0.05,277,409373.950294456,1307.691243878897,1239.7547015421378,324.16975488680407
277,0.25,277,458906.7507711819,1559.7146060113967,4639.360085684581,769.8847923488229
277,0.5,277,493336.4807110168,1734.8934009359493,7002.390121368299,1079.6966386859033
277,0.75,277,527766.2106508516,1910.0721958605018,9365.420157052025,1389.5084850229835
277,0.95,277,577299.0111275779,2162.095557993003,12765.025541194462,1835.2235224850021
278,0.05,278,417024.44024810777,1347.359324428186,1534.0692798490127,450.298459928537
278,0.25,278,463539.57086533355,1574.1501417422105,4383.841458529416,874.7749574619636
278,0.5,278,495871.7501456012,1731.7900594897478,6364.6882016511445,1169.8241175180326
278,0.75,278,528203.9294258689,1889.4299772372851,8345.534944772866,1464.8732775741016
278,0.95,278,574719.0600430948,2116.2207945513096,11195.307123453276,1889.3497751075283
279,0.05,279,418487.96846645797,1353.5149179582743,1533.4237542566407,470.7424343953063
279,0.25,279,464742.8316266367,1577.2834422403603,4297.545042952621,898.7297984963437
279,0.5,279,496894.10172809707,1732.822595809673,6218.856751049299,1196.2193250694324
279,0.75,279,529045.3718295575,1888.3617493789857,8140.168459145987,1493.708851642521
279,0.95,279,575300.2349897362,2112.130273661071,10904.289747841967,1921.6962157435582
280,0.05,280,420243.95239747385,1357.7748811369238,1516.951891469118,487.2555880102101
280,0.25,280,466407.36759458366,1579.2434085716222,4200.868625915364,921.442216577875
280,0.5,280,498495.0731763378,1733.1838584626469,6066.430989816154,1223.240786842365
280,0.75,280,530582.778758092,1887.124308353672,7931.993353716955,1525.039357106854
280,0.95,280,576746.1939552019,2108.5928357883695,10615.910088163193,1959.2259856745197
281,0.05,281,388696.7594939785,1343.8523019057538,269.9334518783935,88.42819174446004
281,0.25,281,441199.68188812444,1615.4577207101647,4582.403616269194,818.6444865972633
281,0.5,281,477693.9124118339,1804.2477977829424,7579.956383416595,1326.2101721122963
281,0.75,281,514188.1429355434,1993.0378748557193,10577.509150563996,1833.7758576273316
281,0.95,281,566691.0653296891,2264.64329366013,14889.979314954784,2563.992152480134
282,0.05,282,411955.7235068546,1316.6063355833394,1377.324489137266,356.15388696028026
282,0.25,282,460512.8678403357,1560.5207906119535,4612.068866109306,788.6690730618693
282,0.5,282,494264.42943106126,1730.0631692828933,6860.50574534202,1089.3058412040657
282,0.75,282,528015.9910217869,1899.6055479538331,9108.942624574738,1389.9426093462619
282,0.95,282,576573.135355268,2143.520002982447,12343.68700154677,1822.4577954478518
283,0.05,283,386065.8385743821,1372.8713753741363,635.7682369222748,-137.4470570418007
283,0.25,283,436037.0580759106,1613.5506193212395,5187.189976612423,760.6083961146295
283,0.5,283,470771.52848022897,1780.8442367115176,8350.835476798828,1384.8373196882162
283,0.75,283,505505.9988845473,1948.1378541017957,11514.480976985218,2009.0662432618044
283,0.95,283,555477.2183860762,2188.8170980488994,16065.902716675368,2907.121696418234
284,0.05,284,422382.69267882465,1359.432160839272,1484.4814148698051,498.09784893558333
284,0.25,284,468665.11859501863,1579.4806896507523,4095.08147151876,941.561080615819
284,0.5,284,500835.5472790117,1732.4341133966411,5909.6821818818735,1249.8077203787188
284,0.75,284,533005.9759630047,1885.3875371425297,7724.282892244978,1558.0543601416189
284,0.95,284,579288.4018791986,2105.436065954009,10334.882948893932,2001.5175918218554
285,0.05,285,418487.96846645797,1353.5149179582743,1533.4237542566407,470.7424343953063
285,0.25,285,464742.8316266367,1577.2834422403603,4297.545042952621,898.7297984963437
285,0.5,285,496894.10172809707,1732.822595809673,6218.856751049299,1196.2193250694324
285,0.75,285,529045.3718295575,1888.3617493789857,8140.168459145987,1493.708851642521
285,0.95,285,575300.2349897362,2112.130273661071,10904.289747841967,1921.6962157435582
286,0.05,286,424990.391003354,1357.7743047108033,1436.074964844227,501.3984154887595
286,0.25,286,471646.34363779926,1577.4437203808782,3981.5491740829602,957.6816523539959
286,0.5,286,504076.40682480705,1730.1336265596271,5750.881591176607,1274.8393432203818
286,0.75,286,536506.4700118147,1882.8235327383763,7520.214008270264,1591.997034086768
286,0.95,286,583162.4226462601,2102.4929484084505,10065.688217508965,2048.2802709520047
287,0.05,287,422382.69267882465,1359.432160839272,1484.4814148698051,498.09784893558333
287,0.25,287,468665.11859501863,1579.4806896507523,4095.08147151876,941.561080615819
287,0.5,287,500835.5472790117,1732.4341133966411,5909.6821818818735,1249.8077203787188
287,0.75,287,533005.9759630047,1885.3875371425297,7724.282892244978,1558.0543601416189
287,0.95,287,579288.4018791986,2105.436065954009,10334.882948893932,2001.5175918218554
288,0.05,288,422382.69267882465,1359.432160839272,1484.4814148698051,498.09784893558333
288,0.25,288,468665.11859501863,1579.4806896507523,4095.08147151876,941.561080615819
288,0.5,288,500835.5472790117,1732.4341133966411,5909.6821818818735,1249.8077203787188
288,0.75,288,533005.9759630047,1885.3875371425297,7724.282892244978,1558.0543601416189
288,0.95,288,579288.4018791986,2105.436065954009,10334.882948893932,2001.5175918218554
289,0.05,289,418487.96846645797,1353.5149179582743,1533.4237542566407,470.7424343953063
289,0.25,289,464742.8316266367,1577.2834422403603,4297.545042952621,898.7297984963437
289,0.5,289,496894.10172809707,1732.822595809673,6218.856751049299,1196.2193250694324
289,0.75,289,529045.3718295575,1888.3617493789857,8140.168459145987,1493.708851642521
289,0.95,289,575300.2349897362,2112.130273661071,10904.289747841967,1921.6962157435582
290,0.05,290,406901.521875444,1303.1445015077386,1097.175454157853,301.4259205906683
290,0.25,290,457238.3303713505,1561.9741034103752,4633.431236769414,763.4048304286771
290,0.5,290,492226.91785009747,1741.8838441917367,7091.445530766444,1084.521523822493
290,0.75,290,527215.5053288444,1921.7935849730984,9549.459824763473,1405.6382172163092
290,0.95,290,577552.3138247511,2180.6231868757336,13085.715607375034,1867.617127054315
291,0.05,291,418487.96846645797,1353.5149179582743,1533.4237542566407,470.7424343953063
291,0.25,291,464742.8316266367,1577.2834422403603,4297.545042952621,898.7297984963437
291,0.5,291,496894.10172809707,1732.822595809673,6218.856751049299,1196.2193250694324
291,0.75,291,529045.3718295575,1888.3617493789857,8140.168459145987,1493.708851642521
291,0.95,291,575300.2349897362,2112.130273661071,10904.289747841967,1921.6962157435582
292,0.05,292,422382.69267882465,1359.432160839272,1484.4814148698051,498.09784893558333
292,0.25,292,468665.11859501863,1579.4806896507523,4095.08147151876,941.561080615819
292,0.5,292,500835.5472790117,1732.4341133966411,5909.6821818818735,1249.8077203787188
292,0.75,292,533005.9759630047,1885.3875371425297,7724.282892244978,1558.0543601416189
292,0.95,292,579288.4018791986,2105.436065954009,10334.882948893932,2001.5175918218554
293,0.05,293,382605.80360807775,1333.280413709666,2351.1268346013358,-580.378423801146
293,0.25,293,426144.6047320492,1508.549082763377,7653.104627466002,788.3226664727072
293,0.5,293,456407.9686076062,1630.3764957978765,11338.453765783042,1739.6924346453843
293,0.75,293,486671.33248316305,1752.203908832376,15023.802904100072,2691.0622028180624
293,0.95,293,530210.1336071345,1927.4725778860868,20325.78069696475,4059.763293091919
294,0.05,294,420243.95239747385,1357.7748811369238,1516.951891469118,487.2555880102101
294,0.25,294,466407.36759458366,1579.2434085716222,4200.868625915364,921.442216577875
294,0.5,294,498495.0731763378,1733.1838584626469,6066.430989816154,1223.240786842365
294,0.75,294,530582.778758092,1887.124308353672,7931.993353716955,1525.039357106854
294,0.95,294,576746.1939552019,2108.5928357883695,10615.910088163193,1959.2259856745197
295,0.05,295,394024.14110592875,1318.3618280006012,391.7455534558794,197.84119591634567
295,0.25,295,446861.131539188,1597.1239727391073,4479.408535842726,806.1905296787806
295,0.5,295,483587.56925202295,1790.8886149241496,7320.700189335379,1229.0477691025976
295,0.75,295,520314.0069648578,1984.6532571091916,10161.991842828027,1651.9050085264153
295,0.95,295,573150.9973981172,2263.4154018476984,14249.65482521486,2260.2543422888502
296,0.05,296,412289.81470172346,1318.167715473965,1393.676259871735,361.2100882650782
296,0.25,296,460708.2898180913,1560.9462317274297,4604.870762168183,792.3384411691283
296,0.5,296,494363.46389084443,1729.6990312734215,6836.938370586525,1092.011236105624
296,0.75,296,528018.6379635974,1898.4518308194129,9069.005979004869,1391.6840310421196
296,0.95,296,576437.1130799651,2141.230347072877,12280.200481301308,1822.8123839461696
297,0.05,297,409700.4902299803,1308.5527697203443,1257.990716287154,327.65004151275957
297,0.25,297,459118.277506527,1559.6105060167426,4638.178575866248,771.4712233563441
297,0.5,297,493468.0629775739,1734.11810455345,6987.711693944225,1079.9666705223651
297,0.75,297,527817.8484486209,1908.625703090157,9337.244812022202,1388.462117688387
297,0.95,297,577235.6357251673,2159.6834393865565,12717.432671601284,1832.2832995319711
298,0.05,298,409700.4902299803,1308.5527697203443,1257.990716287154,327.65004151275957
298,0.25,298,459118.277506527,1559.6105060167426,4638.178575866248,771.4712233563441
298,0.5,298,493468.0629775739,1734.11810455345,6987.711693944225,1079.9666705223651
298,0.75,298,527817.8484486209,1908.625703090157,9337.244812022202,1388.462117688387
298,0.95,298,577235.6357251673,2159.6834393865565,12717.432671601284,1832.2832995319711
299,0.05,299,412289.81470172346,1318.167715473965,1393.676259871735,361.2100882650782
299,0.25,299,460708.2898180913,1560.9462317274297,4604.870762168183,792.3384411691283
299,0.5,299,494363.46389084443,1729.6990312734215,6836.938370586525,1092.011236105624
299,0.75,299,528018.6379635974,1898.4518308194129,9069.005979004869,1391.6840310421196
299,0.95,299,576437.1130799651,2141.230347072877,12280.200481301308,1822.8123839461696
300,0.05,300,420243.95239747385,1357.7748811369238,1516.951891469118,487.2555880102101
300,0.25,300,466407.36759458366,1579.2434085716222,4200.868625915364,921.442216577875
300,0.5,300,498495.0731763378,1733.1838584626469,6066.430989816154,1223.240786842365
300,0.75,300,530582.778758092,1887.124308353672,7931.993353716955,1525.039357106854
300,0.95,300,576746.1939552019,2108.5928357883695,10615.910088163193,1959.2259856745197
301,0.05,301,381659.28923798323,1322.0878338708978,2480.882375679409,-596.383421806918
301,0.25,301,424932.3599653661,1495.2239828076424,7885.862051592837,829.2161085382972
301,0.5,301,455011.0174301545,1615.569103482095,11642.806718176638,1820.135385456705
301,0.75,301,485089.674894943,1735.9142241565469,15399.751384760466,2811.0546623751097
301,0.95,301,528362.7456223256,1909.050373093292,20804.731060673854,4236.654192720335
302,0.05,302,395494.79912053864,1313.7639179513399,457.36829187876265,214.5593443840787
302,0.25,302,448210.13216074335,1591.9949101725754,4488.208019002413,799.1657954367568
302,0.5,302,484852.00709603005,1785.3903538154298,7290.002423920699,1205.519606186596
302,0.75,302,521493.88203131664,1978.7857974582842,10091.796828838984,1611.8734169364336
302,0.95,302,574209.2150715212,2257.016789679519,14122.636555962617,2196.4798679891137
303,0.05,303,413478.02858190535,1324.7041452611556,1447.7416153957593,381.561137194995
303,0.25,303,461374.94359134434,1563.2508425009723,4569.796473453767,808.4664445162964
303,0.5,303,494667.5867056997,1729.0621490485503,6739.904050367259,1105.2038447741497
303,0.75,303,527960.2298200551,1894.8734555961285,8910.01162728074,1401.9412450320021
303,0.95,303,575857.144829494,2133.420152835946,12032.066485338748,1828.8465523533027
304,0.05,304,406901.521875444,1303.1445015077386,1097.175454157853,301.4259205906683
304,0.25,304,457238.3303713505,1561.9741034103752,4633.431236769414,763.4048304286771
304,0.5,304,492226.91785009747,1741.8838441917367,7091.445530766444,1084.521523822493
304,0.75,304,527215.5053288444,1921.7935849730984,9549.459824763473,1405.6382172163092
304,0.95,304,577552.3138247511,2180.6231868757336,13085.715607375034,1867.617127054315
305,0.05,305,375923.85886002576,1265.0242311936986,2859.2133096286598,-612.5894355274045
305,0.25,305,418963.12627529725,1438.1013946433732,8783.21166772367,1088.5682355281492
305,0.5,305,448879.2695107763,1558.4055151246075,12900.920775026645,2271.0250850463117
305,0.75,305,478795.41274625534,1678.709635605841,17018.629882329646,3453.4819345644783
305,0.95,305,521834.680161527,1851.7867990555153,22942.62824042463,5154.6396056200265
306,0.05,306,412289.81470172346,1318.167715473965,1393.676259871735,361.2100882650782
306,0.25,306,460708.2898180913,1560.9462317274297,4604.870762168183,792.3384411691283
306,0.5,306,494363.46389084443,1729.6990312734215,6836.938370586525,1092.011236105624
306,0.75,306,528018.6379635974,1898.4518308194129,9069.005979004869,1391.6840310421196
306,0.95,306,576437.1130799651,2141.230347072877,12280.200481301308,1822.8123839461696
307,0.05,307,408892.65532979346,1306.5416745213747,1212.5620559315184,319.27431942128874
307,0.25,307,458591.01797428733,1559.9590353851372,4640.148479348421,767.8914294224612
307,0.5,307,493135.82843994827,1736.106784202704,7022.627841869789,1079.7204759345218
307,0.75,307,527680.6389056091,1912.2545330202713,9405.107204391166,1391.5495224465808
307,0.95,307,577379.0015501028,2165.671893884033,12832.69362780805,1840.1666324477537
308,0.05,308,420243.95239747385,1357.7748811369238,1516.951891469118,487.2555880102101
308,0.25,308,466407.36759458366,1579.2434085716222,4200.868625915364,921.442216577875
308,0.5,308,498495.0731763378,1733.1838584626469,6066.430989816154,1223.240786842365
308,0.75,308,530582.778758092,1887.124308353672,7931.993353716955,1525.039357106854
308,0.95,308,576746.1939552019,2108.5928357883695,10615.910088163193,1959.2259856745197
309,0.05,309,390540.6407986592,1332.9843681161906,279.8611239783604,140.00405701027717
309,0.25,309,443361.4562414676,1609.452749557459,4507.2551659912315,818.6988053835786
309,0.5,309,480076.6508881394,1801.623020939525,7445.6724130467155,1290.452404477101
309,0.75,309,516791.84553481115,1993.7932923215903,10384.089660102194,1762.206003570625
309,0.95,309,569612.6609776195,2270.2616737628605,14611.483702115074,2440.9007519439238
310,0.05,310,417024.44024810777,1347.359324428186,1534.0692798490127,450.298459928537
310,0.25,310,463539.57086533355,1574.1501417422105,4383.841458529416,874.7749574619636
